Date,Open,High,Low,Close,Volume
2017-08-16,3190.862397327863,3211.015212468881,3177.4271872338513,3204.297607421875,72564900
2017-08-17,3204.2976074218755,3204.2976074218755,3204.2976074218755,3204.297607421875,0
2017-08-18,3204.2972882003464,3237.8853100892393,3204.2972882003464,3211.014892578125,72171800
2017-08-21,3224.4504225628934,3224.4504225628934,3177.4271872338513,3204.297607421875,36963300
2017-08-22,3224.4505153966597,3231.1681206370695,3204.2976996754305,3217.73291015625,45279100
2017-08-23,3224.450439453125,3231.168044535319,3190.862414042155,3224.450439453125,55475800
2017-08-24,3224.450101333682,3224.450101333682,3197.5796838225683,3211.014892578125,59747100
2017-08-25,3224.4504225628934,3231.1680276098996,3204.2976074218755,3204.297607421875,34666200
2017-08-28,3184.144456208882,3204.297269222862,3170.709247532895,3190.862060546875,42681600
2017-08-29,3184.1448512651955,3197.5800616080865,3163.9920357508586,3177.42724609375,66770700
2017-08-30,3170.709322257384,3197.579740242616,3170.709322257384,3184.14453125,41010800
2017-08-31,3184.144911255664,3190.8625165536714,3150.556884765625,3150.556884765625,60803000
2017-09-01,3150.556884765625,3150.556884765625,3150.556884765625,3150.556884765625,0
2017-09-04,3163.991926144331,3163.991926144331,3130.4039014506543,3143.839111328125,74663400
2017-09-05,3137.1217342909945,3143.839339717742,3103.533707157258,3123.6865234375,71280300
2017-09-06,3123.6863135076633,3177.4271533099454,3123.6863135076633,3163.991943359375,60257800
2017-09-07,3157.2744140625,3177.4272294714096,3150.556808926197,3157.2744140625,47238900
2017-09-08,3137.1214485815017,3170.70947265625,3137.1214485815017,3170.70947265625,40939600
2017-09-11,3163.991943359375,3170.70954833466,3157.27433838409,3163.991943359375,45419200
2017-09-12,3170.70947265625,3177.4270774712,3157.2742630263506,3170.70947265625,68810000
2017-09-13,3123.686463573594,3177.4273059576562,3123.686463573594,3150.556884765625,55115400
2017-09-14,3150.556547046474,3157.274151624398,3130.403733312701,3137.121337890625,53421400
2017-09-15,3123.686463573594,3157.274490063633,3123.686463573594,3150.556884765625,112759200
2017-09-18,3143.8391284335194,3170.70954833466,3130.4039184829485,3163.991943359375,61345400
2017-09-19,3150.5567334088046,3170.70954833466,3143.8391284335194,3163.991943359375,54676900
2017-09-20,3150.556884765625,3163.9920953616406,3143.8392794676174,3150.556884765625,58141200
2017-09-21,3150.556884765625,3150.556884765625,3150.556884765625,3150.556884765625,0
2017-09-22,3150.556775323276,3150.556775323276,3096.8159348060344,3116.96875,100046700
2017-09-25,3103.533707157258,3137.1217342909945,3096.8161017305106,3123.6865234375,33070000
2017-09-26,3116.9688582755866,3163.9920953616406,3116.9688582755866,3150.556884765625,83557100
2017-09-27,3150.556808926197,3163.9920191988035,3143.839203789894,3157.2744140625,60995800
2017-09-28,3170.70954833466,3184.144758285231,3163.991943359375,3163.991943359375,105241200
2017-09-29,3157.2743212055957,3190.862345899272,3137.1215063893897,3143.839111328125,202031900
2017-10-02,3150.5567162668603,3150.5567162668603,3130.4039014506543,3143.839111328125,79696400
2017-10-03,3123.686463573594,3157.274490063633,3116.9688582755866,3150.556884765625,113933700
2017-10-04,3130.404068871602,3163.9920953616406,3130.404068871602,3150.556884765625,101963100
2017-10-05,3143.8392632611317,3150.5568685245103,3116.968842207618,3130.404052734375,164687600
2017-10-06,3143.8392632611317,3143.8392632611317,3110.2512369442393,3130.404052734375,83595800
2017-10-09,3116.9686569940477,3130.4038667224704,3096.8158424014136,3103.533447265625,73027700
2017-10-10,3123.6862081565605,3123.6862081565605,3029.639741674427,3043.074951171875,95524700
2017-10-11,3049.792560369318,3056.510165127841,2895.2876509232956,2955.74609375,365951800
2017-10-12,2942.310827306799,3016.204478220897,2935.5932226782447,2982.616455078125,163091000
2017-10-13,2982.616775271586,2989.3343806212965,2955.746353872743,2975.899169921875,122491000
2017-10-16,2942.310993460323,3009.487043539326,2942.310993460323,2989.334228515625,167517000
2017-10-17,2955.74609375,2962.4636985085226,2902.005255681818,2955.74609375,286827400
2017-10-18,2955.7463662790697,2955.7463662790697,2814.676653343023,2888.5703125,379725700
2017-10-19,2841.5470269354955,2854.9822374647415,2807.9590006123813,2828.11181640625,231274800
2017-10-20,2854.982512784507,2881.8529364342435,2821.394483222336,2868.417724609375,107642900
2017-10-23,2868.4173879825366,2902.005413602941,2848.264572610294,2854.982177734375,118213500
2017-10-24,2868.4175410710327,2868.4175410710327,2841.547119140625,2841.547119140625,69942200
2017-10-25,2828.1117495511157,2841.54695976276,2727.3476729637837,2747.50048828125,308355300
2017-10-26,2693.759606581468,2861.699731680063,2693.759606581468,2794.523681640625,348271000
2017-10-27,2814.676573089232,2821.3941782756024,2740.7829160391566,2787.80615234375,122923500
2017-10-30,2787.8061960257737,2807.959011900659,2740.782958984375,2740.782958984375,140445100
2017-10-31,2787.806084493254,2787.806084493254,2707.19482421875,2707.19482421875,111757900
2017-11-01,2734.065616964992,2740.783222903481,2626.5839219491695,2653.454345703125,267366500
2017-11-02,2673.6067991043737,2760.9356644017525,2666.8891940814983,2707.19482421875,154764900
2017-11-03,2720.630067857962,2754.2180933870723,2693.7596474346733,2747.50048828125,80926400
2017-11-06,2754.2180682708085,2828.111723761001,2734.0652531371197,2814.676513671875,177511800
2017-11-07,2807.958908627312,2828.111723761001,2794.523698538186,2814.676513671875,84694700
2017-11-08,2794.523894817073,2794.523894817073,2754.21826171875,2754.21826171875,145225500
2017-11-09,2754.218051616962,2807.9588916485122,2754.218051616962,2794.523681640625,91933800
2017-11-10,2774.371170192089,2794.5239874089807,2767.653564453125,2767.653564453125,56993800
